"";"totalRNA";"translRNA";"TE";"symbol"
"9697";"3.785";"39.5";"10.4359313077939";"Mfrp"
"9698";"0.32";"0";"0";"Nagk"
"9699";"5.07";"4";"0.788954635108481";"Sirt6"
"9700";"35.315";"21.775";"0.616593515503327";"Mast4"
"9701";"0.025";"0";"0";"Pcdh11x"
"9702";"0.23";"0";"0";"Tmub2"
"9703";"193.99";"378.165";"1.94940460848497";"Tle6"
"9704";"88.315";"123.015";"1.39291173639812";"Map4k5"
"9705";"18.84";"27.535";"1.46151804670913";"Glis1"
"9706";"0.105";"0";"0";"Dusp5"
"9707";"0.255";"0";"0";"Asb16"
"9708";"0.25";"0";"0";"Tle2"
"9709";"25.035";"42.385";"1.69302975833833";"Hrob"
"9710";"0";"0";"NaN";"Dsg1c"
"9711";"0.03";"0";"0";"Vax2"
"9712";"0.705";"0";"0";"B3galt1"
"9713";"0.665";"3.285";"4.93984962406015";"Gna11"
"9714";"0.065";"0";"0";"Cd207"
"9715";"0.035";"0";"0";"Dio1"
"9716";"0";"0";"NaN";"Gpsm3"
"9717";"0.34";"0";"0";"Rab24"
"9718";"0";"0";"NaN";"Gna15"
"9719";"2.395";"0";"0";"G6pc3"
"9720";"24.49";"18.275";"0.746222948142099";"Ccdc122"
"9721";"0.395";"0";"0";"Cpne7"
"9722";"0.04";"0";"0";"Unc13a"
"9723";"0.795";"0";"0";"Zfp661"
"9724";"9.195";"0";"0";"Sos2"
"9725";"0.09";"0.52";"5.77777777777778";"Colgalt1"
"9726";"0";"0";"NaN";"Scn7a"
"9727";"6.24";"4.495";"0.720352564102564";"Grip1"
"9728";"2.77";"5.655";"2.04151624548736";"Celf5"
"9729";"0.72";"0";"0";"Cpsf7"
"9730";"0.21";"0";"0";"Nrip3"
"9731";"95.21";"86.58";"0.909358260686903";"Nup54"
"9732";"0.01";"0";"0";"Nxnl1"
"9733";"280.79";"629.38";"2.24146159051248";"Tet3"
"9734";"0";"0";"NaN";"Tespa1"
"9735";"0.685";"0";"0";"Gnat1"
"9736";"0";"0";"NaN";"Larp6"
"9737";"0";"0";"NaN";"Art3"
"9738";"0.145";"0";"0";"Plvap"
"9739";"0.16";"0";"0";"Ttc21b"
"9740";"4.015";"0";"0";"Tmem127"
"9741";"0.07";"0";"0";"Acot11"
"9742";"0.07";"3.685";"52.6428571428571";"Mfsd12"
"9743";"0.135";"0";"0";"Cxcl10"
"9744";"71.49";"42.35";"0.592390544132047";"Atosa"
"9745";"0.025";"0";"0";"Ano8"
"9746";"47.465";"31.915";"0.672390182239545";"Ankrd27"
"9747";"9.8";"3.23";"0.329591836734694";"Myl12b"
"9748";"15.905";"15.87";"0.997799434140207";"Fam151a"
"9749";"0.01";"0";"0";"Gipc3"
"9750";"3.295";"0";"0";"Nudt19"
"9751";"6.025";"10.68";"1.77261410788382";"Mrpl34"
"9752";"0";"0";"NaN";"Tbxa2r"
"9753";"168.625";"95.175";"0.564418087472202";"Lrr1"
"9754";"12.52";"53.38";"4.26357827476038";"Cactin"
"9755";"0.05";"3.915";"78.3";"Sncb"
"9756";"29.785";"11.73";"0.393822393822394";"Rps29"
"9757";"12.225";"13.385";"1.09488752556237";"Cog3"
"9758";"0.01";"0";"0";"Filip1"
"9759";"6.71";"24.395";"3.63561847988078";"Pip5k1c"
"9760";"51.645";"92.705";"1.79504308258302";"Cobll1"
"9761";"58.225";"24.29";"0.417174753112924";"Ncaph"
"9762";"7.435";"3.795";"0.510423671822461";"Sidt2"
"9763";"2.42";"2.495";"1.03099173553719";"Pygo1"
"9764";"0.04";"0";"0";"Ushbp1"
"9765";"3.335";"0";"0";"Mdga2"
"9766";"3.565";"0";"0";"Cby2"
"9767";"0.02";"0";"0";"Tjp3"
"9768";"0";"0";"NaN";"Cdhr2"
"9769";"0";"0";"NaN";"Ttc22"
"9770";"0";"0";"NaN";"Ly6g6f"
"9771";"0.27";"0.97";"3.59259259259259";"Dhcr24"
"9772";"12.975";"80.58";"6.21040462427746";"Rnf44"
"9773";"0.86";"12.885";"14.9825581395349";"Rtkn"
"9774";"16.535";"11.49";"0.694889628061687";"Dhx8"
"9775";"5.745";"24.66";"4.29242819843342";"Mrpl54"
"9776";"0.59";"4.775";"8.09322033898305";"Arl4d"
"9777";"18.21";"31.31";"1.71938495332235";"Synrg"
"9778";"2.76";"0";"0";"Tmem106a"
"9779";"0.525";"0";"0";"Zfr2"
"9780";"1.425";"1.35";"0.947368421052632";"Cog7"
"9781";"0";"0";"NaN";"Cebpa"
"9782";"0";"0";"NaN";"Atcay"
"9783";"2.145";"2.09";"0.974358974358974";"Rubcnl"
"9784";"0.445";"0";"0";"Lbx2"
"9785";"28";"11.57";"0.413214285714286";"Dop1a"
"9786";"7.5";"45.97";"6.12933333333333";"Dapk3"
"9787";"0.06";"0";"0";"Parm1"
"9788";"0.455";"0";"0";"Hrh2"
"9789";"2.48";"0";"0";"Otoa"
"9790";"5.895";"18.64";"3.16200169635284";"Vat1"
"9791";"41.095";"111.435";"2.7116437522813";"Eef2"
"9792";"0.005";"0";"0";"Htr2a"
"9793";"104.285";"215.265";"2.06419906985664";"Foxn2"
"9794";"0.005";"0";"0";"Dpp4"
"9795";"0.03";"150.525";"5017.5";"Igsf6"
"9796";"0.075";"0";"0";"Rundc1"
"9797";"0.71";"1.8";"2.53521126760563";"Zbtb7a"
"9798";"0";"0";"NaN";"Epgn"
"9799";"22.895";"59.395";"2.59423454902817";"Baz1a"
"9800";"20.295";"16.905";"0.832963784183296";"Ncapd3"
"9801";"5.465";"39.61";"7.24794144556267";"Map2k2"
"9802";"0.44";"0";"0";"C8a"
"9803";"1.03";"0";"0";"Nek11"
"9804";"0.03";"0";"0";"Tbr1"
"9805";"0";"0";"NaN";"Creb3l3"
"9806";"0";"0";"NaN";"Ccl5"
"9807";"0.415";"0";"0";"Zc3h12b"
"9808";"0.91";"1.695";"1.86263736263736";"Kri1"
"9809";"7.005";"0";"0";"Anapc13"
"9810";"4.22";"7.545";"1.78791469194313";"Rrp12"
"9811";"27.275";"23.905";"0.876443629697525";"Dhx57"
"9812";"0.615";"0";"0";"Mgat4d"
"9813";"3.745";"5.205";"1.38985313751669";"Zc4h2"
"9814";"225.665";"564.675";"2.50227106551747";"Eef2k"
"9815";"0.06";"0";"0";"Xkr6"
"9816";"23.235";"21.185";"0.911771035076393";"Oma1"
"9817";"16.195";"27.19";"1.67891324482865";"Mtmr9"
"9818";"0.08";"0";"0";"1700020L24Rik"
"9819";"22.56";"158.31";"7.01728723404255";"Becn1"
"9820";"81.345";"48.17";"0.592169156063679";"Secisbp2l"
"9821";"7.06";"24.375";"3.45254957507082";"Fam167a"
"9822";"0.125";"0";"0";"Eva1a"
"9823";"0.47";"0";"0";"Egln3"
"9824";"25.02";"43.3";"1.73061550759392";"Dcbld2"
"9825";"0.85";"3.79";"4.45882352941176";"Shc4"
"9826";"0.03";"0";"0";"Wnk4"
"9827";"2.64";"0";"0";"Neil2"
"9828";"15.285";"16.075";"1.0516846581616";"Gcfc2"
"9829";"0.875";"0";"0";"Dnai4"
"9830";"1.15";"0";"0";"Brinp3"
"9831";"3.445";"0";"0";"Arhgap5"
"9832";"16.415";"88.66";"5.40115747791654";"Secisbp2"
"9833";"1.495";"21.375";"14.2976588628763";"Nubpl"
"9834";"0";"0";"NaN";"Gpr33"
"9835";"28.495";"43.27";"1.51851201965257";"Eif2s3x"
"9836";"141.91";"426.04";"3.00218448312311";"Elmod2"
"9837";"29.03";"62.285";"2.14553909748536";"Ap2b1"
"9838";"6.645";"2.425";"0.364936042136945";"Mitf"
"9839";"43.525";"27.415";"0.629867892016083";"Ints6"
"9840";"20.46";"15.96";"0.780058651026393";"Zc3h12c"
"9841";"0.125";"0";"0";"Kcne3"
"9842";"31.29";"29.2";"0.933205496963886";"Tanc1"
"9843";"27.165";"36.125";"1.3298361862691";"1110059E24Rik"
"9844";"0.965";"0.705";"0.730569948186528";"Plekhh3"
"9845";"473.37";"808.3";"1.70754378181972";"Ccdc186"
"9846";"19.69";"56.87";"2.88826815642458";"Nlrp2"
"9847";"0";"0";"NaN";"Saxo4"
"9848";"7.99";"11.1";"1.3892365456821";"Heatr5a"
"9849";"0";"0";"NaN";"Slc24a5"
"9850";"2.04";"4.145";"2.03186274509804";"Fam124a"
"9851";"0";"0";"NaN";"Ubd"
"9852";"0.05";"0";"0";"Nkx6-1"
"9853";"0.16";"0";"0";"Ano4"
"9854";"1182.65";"4654.21";"3.93540777068448";"Rfpl4"
"9855";"12.96";"47.655";"3.67708333333333";"Tubg1"
"9856";"0.445";"0";"0";"Arl6ip5"
"9857";"0.025";"0";"0";"Chrnb4"
"9858";"0.15";"0";"0";"Pramel17"
"9859";"19.58";"466.59";"23.8299284984678";"Lars2"
"9860";"11.09";"28.405";"2.56131650135257";"Epn1"
"9861";"0.32";"1.965";"6.140625";"Sppl2b"
"9862";"0.155";"0";"0";"Slfn8"
"9863";"0.815";"0";"0";"Xrra1"
"9864";"1.025";"0";"0";"Leprot"
"9865";"20.805";"83.705";"4.02331170391733";"Lsm7"
"9866";"0.005";"0";"0";"Rims4"
"9867";"38.155";"66.6";"1.74551172847595";"Spcs2"
"9868";"2.835";"0";"0";"Ccdc106"
"9869";"21.96";"83.26";"3.79143897996357";"Pdk3"
"9870";"45.575";"4.585";"0.100603400987383";"Abraxas1"
"9871";"191.54";"81.43";"0.425133131460792";"Trim13"
"9872";"9.895";"56.54";"5.71399696816574";"Scai"
"9873";"0.05";"0";"0";"Lcat"
"9874";"0";"0";"NaN";"Kcnk15"
"9875";"0.395";"0";"0";"Neu3"
"9876";"50.775";"1146.26";"22.5752831117676";"Oaz1"
"9877";"2.375";"9.55";"4.02105263157895";"Eogt"
"9878";"39.465";"14.74";"0.373495502343849";"Pcyt1b"
"9879";"7.04";"2.55";"0.362215909090909";"Hectd1"
"9880";"15.635";"107.36";"6.86664534697793";"Tut7"
"9881";"17.21";"0";"0";"Abi3bp"
"9882";"0";"0";"NaN";"Amh"
"9883";"124.725";"261.37";"2.09557025456003";"Helq"
"9884";"13.74";"0";"0";"Pkig"
"9885";"0.1";"0";"0";"Impg2"
"9886";"3.53";"0";"0";"Hpse"
"9887";"0.09";"0";"0";"Tpbg"
"9888";"2.555";"0";"0";"Raver2"
"9889";"2.435";"2.66";"1.09240246406571";"Arx"
"9890";"11.775";"98.87";"8.39660297239915";"Plekhj1"
"9891";"0.15";"0";"0";"Ssc5d"
"9892";"0";"0";"NaN";"Adrb1"
"9893";"7.055";"18.285";"2.59177888022679";"Vps13c"
"9894";"4.535";"19.59";"4.31973539140022";"Nat14"
"9895";"0.975";"1.785";"1.83076923076923";"G2e3"
"9896";"0.115";"3.745";"32.5652173913043";"Wdr38"
"9897";"0";"3.235";"Inf";"Sgcg"
"9898";"94.34";"28.18";"0.298706805172779";"Cops4"
"9899";"0.05";"0";"0";"Klhl35"
"9900";"34.775";"22.24";"0.639539899352983";"Mid1"
"9901";"0.375";"0";"0";"Ror1"
"9902";"1.97";"14.02";"7.11675126903553";NA
"9903";"9.515";"14.725";"1.54755648975302";"Gnptab"
"9904";"0.835";"0";"0";"Gdpd5"
"9905";"100.74";"205.82";"2.04308119912646";"Sec31a"
"9906";"33.79";"70.015";"2.07206274045576";"Fbxo33"
"9907";"0.65";"25.045";"38.5307692307692";"Uchl4"
"9908";"10.585";"33.095";"3.12659423712801";"Lzts2"
"9909";"48.63";"113.865";"2.34145589142505";"Nup37"
"9910";"0";"0";"NaN";"Ccl12"
"9911";"33.765";"6.165";"0.182585517547757";"Uvrag"
"9912";"0";"0";"NaN";"Kcnh4"
"9913";"11.68";"1.74";"0.148972602739726";"Nfkbiz"
"9914";"8.195";"2.775";"0.338621110433191";"Pdzrn3"
"9915";"7.345";"7.87";"1.071477195371";"Parpbp"
"9916";"56.445";"25.85";"0.457967933386482";"Rmi1"
"9917";"1.97";"0";"0";NA
"9918";"0.365";"0";"0";"Ssxb13"
"9919";"12.095";"1.74";"0.143861099627945";"1810055G02Rik"
"9920";"0";"0";"NaN";"Ccl7"
"9921";"5.935";"9.85";"1.65964616680708";"Hacd2"
"9922";"1.065";"13.955";"13.1032863849765";"Shq1"
"9923";"0.735";"0";"0";"Pcsk7"
"9924";"0.055";"0";"0";"Pmch"
"9925";"0.8";"0";"0";"Ccl2"
"9926";"0";"0";"NaN";"Ppp4r3c1"
"9927";"0.09";"0";"0";"Brsk1"
"9928";"24.2";"78.28";"3.23471074380165";"Dennd1a"
"9929";"22.805";"0";"0";"Cfap53"
"9930";"1.585";"0";"0";"Dcaf8l"
"9931";"10.685";"44.57";"4.17126813289658";"Klf16"
"9932";"417.585";"194.99";"0.466946849144486";"Oser1"
"9933";"50.47";"16.07";"0.318406974440262";"Emsy"
"9934";"0";"0";"NaN";"Crb2"
"9935";"0.055";"0";"0";"Kank4"
"9936";"0.04";"0";"0";"Tmem98"
"9937";"0";"0";"NaN";"Fam170a"
"9938";"0";"0";"NaN";"Mageb4"
"9939";"0.625";"0";"0";"Ptprh"
"9940";"0";"0";"NaN";"Sstr1"
"9941";"0.05";"0";"0";"Abca17"
"9942";"38.84";"32.035";"0.824794026776519";"Rabgap1"
"9943";"8.555";"20.665";"2.41554646405611";"Haus8"
"9944";"10.285";"39.685";"3.85853184248906";"Myo1d"
"9945";"18.56";"32.19";"1.734375";"Thyn1"
"9946";"2.885";"0";"0";"Ccr3"
"9947";"0.02";"0";"0";"Foxa1"
"9948";"0.035";"0";"0";"Samt3"
"9949";"22.28";"17.5";"0.785457809694794";"Fignl1"
"9950";"0.04";"0";"0";"Prdm8"
"9951";"5.715";"0";"0";"Tnni3"
"9952";"0.39";"0";"0";"Stab2"
"9953";"4.88";"4.925";"1.00922131147541";"Rcbtb1"
"9954";"0.2";"0";"0";"Slc25a21"
"9955";"65.98";"18.46";"0.279781752046075";"Galm"
"9956";"20.565";"74.535";"3.62436177972283";"Tab3"
"9957";"30.005";"39.315";"1.31028161973004";"Mbd3"
"9958";"0";"0";"NaN";"Plk5"
"9959";"0.35";"0";"0";"Fthl17a"
"9960";"0.05";"3.125";"62.5";"Tgfbi"
"9961";"3.9";"2.125";"0.544871794871795";"Tstd2"
"9962";"0.04";"0";"0";"Cdcp1"
"9963";"4.875";"0";"0";"Reep6"
"9964";"15.775";"51.675";"3.27575277337559";"Cox18"
"9965";"1.25";"0";"0";"Slc12a8"
"9966";"1.375";"4.21";"3.06181818181818";"Fbxl21"
"9967";"0";"0";"NaN";"Ntng2"
"9968";"5";"22.705";"4.541";"Tdrd7"
"9969";"12.985";"2.425";"0.186753946861764";"Gnptg"
"9970";"0.03";"0";"0";"Tsga8"
"9971";"0";"0";"NaN";"Vmn1r172"
"9972";"5.34";"0";"0";"Npffr2"
"9973";"25.835";"19.66";"0.760983162376621";"Prdm4"
"9974";"173.22";"498.84";"2.87980602701767";"Eif1"
"9975";"0.21";"0";"0";"Ccdc180"
"9976";"0";"0";"NaN";"Gc"
"9977";"21.68";"54.525";"2.51499077490775";"Leng8"
"9978";"0.28";"0";"0";"Capn5"
"9979";"0";"0";"NaN";"Igfbpl1"
"9980";"0.02";"0";"0";"Krt17"
"9981";"0.825";"0";"0";"Mpv17l2"
"9982";"0.245";"0";"0";"Wdr20rt"
"9983";"0.115";"0";"0";"Aldh1b1"
"9984";"0.025";"0";"0";"Pcdh17"
"9985";"2.51";"0";"0";"Ankrd11"
"9986";"6.235";"9.82";"1.57497995188452";"Dcaf10"
"9987";"38.115";"26.62";"0.698412698412698";"Utp6"
"9988";"0.8";"0";"0";"L3mbtl1"
"9989";"23.73";"0";"0";"Iqcg"
"9990";"0";"0";"NaN";"Kcnh8"
"9991";"0.07";"0";"0";"Gdpd4"
"9992";"0.325";"0";"0";"Tsen34"
"9993";"0";"0";"NaN";"Krt33a"
"9994";"0.87";"0";"0";"Chrna5"
"9995";"0.605";"0";"0";"Fam174c"
"9996";"0.485";"11.075";"22.8350515463918";"Mboat7"
"9997";"15.55";"9.5";"0.610932475884244";"Prpf39"
"9998";"35.315";"0";"0";"Trmt10b"
"9999";"0.015";"0";"0";"Ky"
"10000";"139.33";"19.92";"0.142969927510228";"Togaram1"
"10001";"3.58";"5.665";"1.58240223463687";"Frmpd1"
"10002";"2.71";"29.78";"10.9889298892989";"Ric8b"
"10003";"65.355";"161.195";"2.46645245199296";"Midn"
"10004";"7.75";"7.04";"0.908387096774194";"Rsf1"
"10005";"0";"0";"NaN";"Or4e2"
"10006";"108.19";"204.06";"1.88612625935854";"Rubcn"
"10007";"219.96";"179.56";"0.816330241862157";"Cnot3"
"10008";"0.66";"0";"0";"Grhpr"
"10009";"1.415";"0.43";"0.303886925795053";"Muc20"
"10010";"0.3";"0";"0";"Cbarp"
"10011";"2.205";"0";"0";"Aamdc"
"10012";"107.42";"42.62";"0.396760379817539";"Zcchc7"
"10013";"0";"0";"NaN";"4930480E11Rik"
"10014";"0";"0";"NaN";"Lrfn5"
"10015";"0.905";"6.985";"7.71823204419889";"Gtf3c4"
"10016";"6.225";"1.125";"0.180722891566265";"Zswim4"
"10017";"0.49";"0";"0";"Sbno2"
"10018";"0.415";"0";"0";"Ndufa3"
"10019";"0.025";"0";"0";"Tnfsf9"
"10020";"0.02";"0";"0";"Kcnc2"
"10021";"46.33";"29.89";"0.645154327649471";"Melk"
"10022";"0";"0";"NaN";"Thrsp"
"10023";"0.06";"0";"0";"Isg15"
"10024";"0.015";"0";"0";"Caps2"
"10025";"370.94";"1035.86";"2.79252709333046";"Rnf38"
"10026";"0";"0";"NaN";"Arhgap45"
"10027";"0";"0";"NaN";"Slc51a"
"10028";"2.76";"0";"0";"Alg8"
"10029";"0";"0";"NaN";"Dok3"
"10030";"0.19";"0";"0";"Usp35"
"10031";"0.015";"0";"0";"Abca7"
"10032";"6.03";"5.195";"0.861525704809287";"Prkx"
"10033";"72.45";"66.49";"0.917736369910283";"Supt16"
"10034";"0.065";"0";"0";"Dagla"
"10035";"0";"0";"NaN";"Grin3b"
"10036";"0.885";"0";"0";"Wdr18"
"10037";"1.47";"0";"0";"Selenoo"
"10038";"1.51";"4.635";"3.06953642384106";"Bbs10"
"10039";"16.64";"16.91";"1.01622596153846";"Tmem161b"
"10040";"2.005";"4.66";"2.32418952618454";"Fbxo45"
"10041";"65.465";"46.305";"0.707324524555106";"Dym"
"10042";"2.515";"0";"0";"Xylb"
"10043";"8.58";"27.965";"3.25932400932401";"Dync1li2"
"10044";"16.29";"11.975";"0.735113566605279";"Mrps2"
"10045";"0.06";"0";"0";"Kiss1r"
"10046";"0";"0";"NaN";"Krt20"
"10047";"5.67";"0.98";"0.172839506172839";"Cd99l2"
"10048";"35.19";"29.73";"0.844842284739983";"Ggta1"
"10049";"0.015";"0";"0";"Ugt2a3"
"10050";"19.755";"290.395";"14.6998228296634";"R3hdm4"
"10051";"0";"0";"NaN";"Acta2"
"10052";"0.19";"0";"0";"Cmtm2b"
"10053";"2.07";"0.32";"0.154589371980676";"Cep19"
"10054";"2.725";"1.63";"0.598165137614679";"Zdhhc17"
"10055";"0.04";"0";"0";"Twist1"
"10056";"0";"0";"NaN";"Ins1"
"10057";"0.01";"0";"0";"Mlc1"
"10058";"0";"0";"NaN";"Ugt2b35"
"10059";"0.11";"0";"0";"Plekhs1"
"10060";"35.59";"28.3";"0.795167181792638";"Tk2"
"10061";"0.725";"7.405";"10.2137931034483";"Pim3"
"10062";"1.08";"0";"0";"Ppp1r26"
"10063";"0.5";"0";"0";"Krt25"
"10064";"1.265";"0";"0";"Polr3g"
"10065";"0.1";"2.355";"23.55";"Plppr3"
"10066";"0";"0";"NaN";"Ugt2b1"
"10067";"8.035";"0";"0";"Lysmd3"
"10068";"41.195";"19.83";"0.481369098191528";"Ddx11"
"10069";"5.03";"0";"0";"Alg12"
"10070";"3.2";"2.09";"0.653125";"Ids"
"10071";"0.145";"0";"0";"Krt222"
"10072";"81.4";"113.525";"1.39465601965602";"Ythdc1"
"10073";"0.26";"0";"0";"Misp"
"10074";"0";"0";"NaN";"Cdhr3"
"10075";"0";"0";"NaN";"Tmprss11b"
"10076";"0.25";"0";"0";"Palm"
"10077";"6.48";"4.395";"0.678240740740741";"Syt1"
"10078";"0.295";"7.005";"23.7457627118644";"Zfp983"
"10079";"5.46";"3.58";"0.655677655677656";"Pawr"
"10080";"0";"0";"NaN";"AI182371"
"10081";"20.805";"40.97";"1.96923816390291";"Zhx3"
"10082";"0.795";"1.65";"2.07547169811321";"Hykk"
"10083";"55.09";"292.315";"5.30613541477582";"Cox8a"
"10084";"32.86";"106.195";"3.23174071819842";"Rnf126"
"10085";"0.015";"0";"0";"Cerk"
"10086";"0";"0";"NaN";"Rnase1"
"10087";"15.365";"17.245";"1.12235600390498";"Uba6"
"10088";"2.555";"0";"0";"Gramd4"
"10089";"8.16";"5.585";"0.684436274509804";"Dennd5a"
"10090";"1.605";"0";"0";"Dcdc2a"
"10091";"0.02";"0";"0";"Cd276"
"10092";"0.425";"0";"0";"Ptprq"
"10093";"96.695";"28.59";"0.295671958219143";"Bbs9"
"10094";"0.025";"0";"0";"Myf6"
"10095";"0.05";"0.55";"11";"H2-Q4"
"10096";"0.13";"0";"0";"Chst4"
"10097";"0";"0";"NaN";"Or6s1"
"10098";"8.2";"14.23";"1.73536585365854";"Cog5"
"10099";"5.975";"0";"0";"Pknox2"
"10100";"1.39";"3.16";"2.27338129496403";"Aldh5a1"
"10101";"155.465";"36.585";"0.235326279226836";"Ibtk"
"10102";"0.71";"8.005";"11.2746478873239";"Ttc38"
"10103";"0";"0";"NaN";"Gsx2"
"10104";"0.085";"0";"0";"Acss3"
"10105";"4.725";"8.77";"1.85608465608466";"Fbxw2"
"10106";"0";"0";"NaN";"Ascl3"
"10107";"3.5";"35.805";"10.23";"Pip4p1"
"10108";"0.78";"2.555";"3.27564102564103";"Dock4"
"10109";"10.205";"24.64";"2.41450269475747";"Tdp2"
"10110";"21.52";"7.795";"0.362221189591078";"Apex1"
"10111";"0.16";"0";"0";"Cimap1d"
"10112";"0";"0";"NaN";"Tmem59l"
"10113";"0.3";"0";"0";"Ints6l"
"10114";"1.495";"18.435";"12.3311036789298";"Rusc2"
"10115";"5.285";"0";"0";"Nme5"
"10116";"27.76";"16.615";"0.598523054755043";"Fnip1"
"10117";"2.555";"0";"0";"Atosb"
"10118";"4.38";"25.51";"5.82420091324201";"Ripor2"
"10119";"5.41";"11.29";"2.08687615526802";"Mettl25"
"10120";"0";"0";"NaN";"Pabir3"
"10121";"6.295";"9.035";"1.4352660841938";"Tmtc2"
"10122";"12.58";"1.12";"0.0890302066772655";"Pabir2"
"10123";"8.08";"0";"0";"Parp2"
"10124";"20.91";"8.83";"0.422285987565758";"Tmem63b"
"10125";"0.405";"0";"0";"Pou2af2"
"10126";"0.03";"0";"0";"Prtg"
"10127";"1921.955";"913.93";"0.475521018962463";"Zfp57"
"10128";"0.2";"0";"0";"Adamtsl2"
"10129";"4.075";"45.895";"11.2625766871166";"5031439G07Rik"
"10130";"0.095";"0";"0";"Dnajb5"
"10131";"9.89";"14.945";"1.51112234580384";"Fmnl2"
"10132";"5.945";"4.62";"0.777123633305299";"Sugp2"
"10133";"13.43";"15.915";"1.18503350707372";"Ptpn23"
"10134";"10.87";"49.54";"4.557497700092";"Smug1"
"10135";"0";"0";"NaN";"Phf24"
"10136";"0.015";"0";"0";"Slc2a6"
"10137";"1.375";"0";"0";"Galt"
"10138";"8.8";"0";"0";"Sigmar1"
"10139";"0";"0";"NaN";"Slc17a3"
"10140";"5.8";"4.17";"0.718965517241379";"Zranb3"
"10141";"96.015";"101.46";"1.05670988907983";"Slain2"
"10142";"0.16";"0";"0";"Hyal3"
"10143";"7.285";"0.43";"0.059025394646534";"Arl5a"
"10144";"0.035";"0";"0";"Dgkb"
"10145";"139.36";"212.875";"1.52751865671642";"Slf2"
"10146";"0.025";"0";"0";"Myrf"
"10147";"0.84";"0";"0";"Vezt"
"10148";"0.16";"0";"0";"Colec12"
"10149";"178.715";"100.645";"0.56315921998713";"Rab3gap1"
"10150";"17.95";"7.82";"0.435654596100279";"Prr5"
"10151";"0.275";"0";"0";"Mbnl3"
"10152";"0.35";"0";"0";"Slc17a2"
"10153";"58.36";"404.625";"6.93325908156271";"Lmo1"
"10154";"174.96";"70.355";"0.402120484682213";"Metap2"
"10155";"4.73";"52.08";"11.0105708245243";"Rpp25l"
"10156";"0";"0";"NaN";"Il5"
"10157";"1.645";"4.17";"2.53495440729483";"Rfxank"
"10158";"12.575";"7.825";"0.622266401590457";"Slc9a3"
"10159";"0.015";"0";"0";"Frmd7"
"10160";"35.385";"5.92";"0.167302529320333";"Fam110c"
"10161";"0.045";"0";"0";"Acaa1a"
"10162";"0.03";"0";"0";"Hoxc9"
"10163";"0.055";"0";"0";"Meox2"
"10164";"0.15";"0";"0";"Tm6sf2"
"10165";"9.15";"1.925";"0.210382513661202";"Mgat5"
"10166";"128.085";"187.895";"1.46695553733849";"Prickle1"
"10167";"18.265";"1.5";"0.0821242814125376";"Surf6"
"10168";"81.295";"60.095";"0.739221354326834";"Pphln1"
"10169";"11.93";"4.575";"0.383487007544007";"Ccdc38"
"10170";"0";"0";"NaN";"Sostdc1"
"10171";"1.24";"0";"0";"Cd200r3"
"10172";"80.37";"67.66";"0.841856414084857";"Gatad2a"
"10173";"3.295";"6.43";"1.95144157814871";"H1f2"
"10174";"0";"0";"NaN";"Sapcd1"
"10175";"0.795";"9.105";"11.4528301886792";"Dipk1b"
"10176";"2.615";"0";"0";"Ankmy2"
"10177";"0.005";"0";"0";"Rorb"
"10178";"0.27";"0";"0";"Slc26a8"
"10179";"12.015";"0";"0";"Gxylt1"
"10180";"0.01";"0";"0";"Arhgap36"
"10181";"1.285";"0";"0";"Ndufa13"
"10182";"231.25";"342.735";"1.4820972972973";"Rif1"
"10183";"4.28";"12.105";"2.82827102803738";"Sh3bp4"
"10184";"1.535";"2.685";"1.74918566775244";"Nepro"
"10185";"1.095";"0";"0";"H1f6"
"10186";"35.965";"6.825";"0.189767829834561";"Polr1has"
"10187";"0";"0";"NaN";"Leap2"
"10188";"9.29";"7.83";"0.842841765339074";"Pdzrn4"
"10189";"26.94";"4.07";"0.151076466221232";"Ska1"
"10190";"2.815";"0";"0";"Kctd1"
"10191";"22.62";"42.265";"1.8684792219275";"Agr3"
"10192";"1.9";"0";"0";"Ube2r2"
"10193";"0.3";"0";"0";"Armh4"
"10194";"0";"0";"NaN";"Tbc1d21"
"10195";"12.425";"22.145";"1.78229376257545";"Gmip"
"10196";"0.075";"0";"0";"Rbm43"
"10197";"0";"0";"NaN";"Trpm8"
"10198";"10.32";"0";"0";"Igfbp7"
"10199";"57.055";"5.925";"0.103847165016212";"Pnpla8"
"10200";"1.525";"0";"0";"Fstl4"
"10201";"47.685";"202.01";"4.23634266540841";"Edc4"
"10202";"1.67";"0";"0";"Lrrk2"
"10203";"28.495";"41.16";"1.44446394104229";"9530068E07Rik"
"10204";"0.5";"0";"0";"Macrod1"
"10205";"3.93";"57.465";"14.6221374045802";"Snapc4"
"10206";"202.91";"187.305";"0.923093982553842";"Naa30"
"10207";"6.795";"32.53";"4.78734363502575";"Noa1"
"10208";"11.405";"2.055";"0.180184129767646";"Ap5m1"
"10209";"30.27";"4.74";"0.156590683845391";"Gramd1c"
"10210";"0";"0";"NaN";"Lrrn3"
"10211";"1.375";"0";"0";"Slc2a13"
"10212";"64.8";"24.335";"0.37554012345679";"BC031181"
"10213";"0.31";"0";"0";"Zdhhc23"
"10214";"26";"123.685";"4.75711538461538";"Lzts1"
"10215";"1364.545";"1296.795";"0.950349750283061";"Skp1"
"10216";"5.985";"7.6";"1.26984126984127";"Polr1h"
"10217";"45.405";"39.185";"0.863010681642991";"Srp72"
